word,group,subsubsection,subsection,section,content
1,56,0,0,5,Boat
2,56,0,0,5,Dive
3,56,0,0,5,Platform
4,56,0,0,5,Assembly
0,57,0,0,5,Figure
1,57,0,0,5,18.
2,57,0,0,5,Dive
3,57,0,0,5,Platform
4,57,0,0,5,Assembly.
0,58,0,0,5,0054-14
0,59,0,0,5,ITEM
1,59,0,0,5,NO.
2,59,0,0,5,INTERVAL
0,60,0,0,5,ITEM
1,60,0,0,5,TO
2,60,0,0,5,BE
3,60,0,0,5,CHECKED
4,60,0,0,5,OR
5,60,0,0,5,SERVICED
6,60,0,0,5,PROCEDURE
0,61,0,0,5,EQUIPMENT
1,61,0,0,5,NOT
2,61,0,0,5,READY/
3,61,0,0,5,AVAILABLE
4,61,0,0,5,IF:
0,62,0,0,5,Before
1,62,0,0,5,Boat
2,62,0,0,5,Collar
0,63,0,0,5,NOTE
0,64,0,0,5,Before
1,64,0,0,5,Boat
2,64,0,0,5,Door
3,64,0,0,5,Assemblies
0,65,0,0,5,Figure
1,65,0,0,5,24.
2,65,0,0,5,Door
3,65,0,0,5,Assembly.
0,66,0,0,5,Before
1,66,0,0,5,Boat
2,66,0,0,5,Hatch
3,66,0,0,5,Assemblies
0,67,0,0,5,Figure
1,67,0,0,5,27.
2,67,0,0,5,Hatch
3,67,0,0,5,Vents.
0,68,0,0,5,WARNING
0,69,0,0,5,0054-23
0,70,0,0,5,ITEM
1,70,0,0,5,NO.
2,70,0,0,5,INTERVAL
0,71,0,0,5,ITEM
1,71,0,0,5,TO
2,71,0,0,5,BE
3,71,0,0,5,CHECKED
4,71,0,0,5,OR
5,71,0,0,5,SERVICED
6,71,0,0,5,PROCEDURE
0,72,0,0,5,EQUIPMENT
1,72,0,0,5,NOT
2,72,0,0,5,READY/
3,72,0,0,5,AVAILABLE
4,72,0,0,5,IF:
0,73,0,0,5,Before
1,73,0,0,5,Boat
2,73,0,0,5,Navigation
3,73,0,0,5,Horns
0,74,0,0,5,WARNING
0,75,0,0,5,WARNING
0,76,0,0,5,Before
1,76,0,0,5,Boat
2,76,0,0,5,Command
3,76,0,0,5,Microphone
4,76,0,0,5,Remote
0,77,0,0,5,Before
1,77,0,0,5,Boat
2,77,0,0,5,Siren
3,77,0,0,5,System
0,78,0,0,5,WARNING
0,79,0,0,5,0054-25
0,80,0,0,5,ITEM
1,80,0,0,5,NO.
2,80,0,0,5,INTERVAL
0,81,0,0,5,ITEM
1,81,0,0,5,TO
2,81,0,0,5,BE
3,81,0,0,5,CHECKED
4,81,0,0,5,OR
5,81,0,0,5,SERVICED
6,81,0,0,5,PROCEDURE
0,82,0,0,5,EQUIPMENT
1,82,0,0,5,NOT
2,82,0,0,5,READY/
3,82,0,0,5,AVAILABLE
4,82,0,0,5,IF:
0,83,0,0,5,Before
1,83,0,0,5,Boat
2,83,0,0,5,Lighting
0,84,0,0,5,WARNING
0,85,0,0,5,Before
0,86,0,0,5,Before
1,86,0,0,5,Boat
2,86,0,0,5,Engine
3,86,0,0,5,Monitor
0,87,0,0,5,0054-28
0,88,0,0,5,ITEM
1,88,0,0,5,NO.
2,88,0,0,5,INTERVAL
0,89,0,0,5,ITEM
1,89,0,0,5,TO
2,89,0,0,5,BE
3,89,0,0,5,CHECKED
4,89,0,0,5,OR
5,89,0,0,5,SERVICED
6,89,0,0,5,PROCEDURE
0,90,0,0,5,EQUIPMENT
1,90,0,0,5,NOT
2,90,0,0,5,READY/
3,90,0,0,5,AVAILABLE
4,90,0,0,5,IF:
0,91,0,0,5,Figure
1,91,0,0,5,37.
2,91,0,0,5,Helm
3,91,0,0,5,Hydraulic
4,91,0,0,5,Connections
0,92,0,0,5,Figure
1,92,0,0,5,38.
2,92,0,0,5,Helm.
0,93,0,0,5,Before
1,93,0,0,5,Boat
2,93,0,0,5,Throttle
3,93,0,0,5,Lever
4,93,0,0,5,Assembly
0,94,0,0,5,(WP
1,94,0,0,5,0004).
0,95,0,0,5,(WP
1,95,0,0,5,4).
0,96,0,0,5,Before
1,96,0,0,5,Boat
2,96,0,0,5,Start/Stop
3,96,0,0,5,Switch
0,97,0,0,5,0054-30
0,98,0,0,5,ITEM
1,98,0,0,5,NO.
2,98,0,0,5,INTERVAL
0,99,0,0,5,ITEM
1,99,0,0,5,TO
2,99,0,0,5,BE
3,99,0,0,5,CHECKED
4,99,0,0,5,OR
5,99,0,0,5,SERVICED
6,99,0,0,5,PROCEDURE
0,100,0,0,5,EQUIPMENT
1,100,0,0,5,NOT
2,100,0,0,5,READY/
3,100,0,0,5,AVAILABLE
4,100,0,0,5,IF:
0,101,0,0,5,Figure
1,101,0,0,5,40.
2,101,0,0,5,Start/Stop
3,101,0,0,5,Switch.
0,102,0,0,5,Before
1,102,0,0,5,Boat
2,102,0,0,5,Marine
3,102,0,0,5,Batteries
0,103,0,0,5,WARNING
0,104,0,0,5,Before
1,104,0,0,5,Boat
2,104,0,0,5,Bilge
3,104,0,0,5,Pumps
0,105,0,0,5,Figure
1,105,0,0,5,43.
2,105,0,0,5,Transducer.
0,106,0,0,5,Before
1,106,0,0,5,Boat
2,106,0,0,5,Fuel
3,106,0,0,5,Tank
4,106,0,0,5,Vent
5,106,0,0,5,Blower
0,107,0,0,5,Figure
1,107,0,0,5,45.
2,107,0,0,5,Blower
3,107,0,0,5,Hose.
0,108,0,0,5,0054-34
0,109,0,0,5,ITEM
1,109,0,0,5,NO.
2,109,0,0,5,INTERVAL
0,110,0,0,5,ITEM
1,110,0,0,5,TO
2,110,0,0,5,BE
3,110,0,0,5,CHECKED
4,110,0,0,5,OR
5,110,0,0,5,SERVICED
6,110,0,0,5,PROCEDURE
0,111,0,0,5,EQUIPMENT
1,111,0,0,5,NOT
2,111,0,0,5,READY/
3,111,0,0,5,AVAILABLE
4,111,0,0,5,IF:
0,112,0,0,5,Before
1,112,0,0,5,Boat
2,112,0,0,5,Fuel
3,112,0,0,5,Filters
0,113,0,0,5,WARNING
0,114,0,0,5,0054-35
0,115,0,0,5,ITEM
1,115,0,0,5,NO.
2,115,0,0,5,INTERVAL
0,116,0,0,5,ITEM
1,116,0,0,5,TO
2,116,0,0,5,BE
3,116,0,0,5,CHECKED
4,116,0,0,5,OR
5,116,0,0,5,SERVICED
6,116,0,0,5,PROCEDURE
0,117,0,0,5,EQUIPMENT
1,117,0,0,5,NOT
2,117,0,0,5,READY/
3,117,0,0,5,AVAILABLE
4,117,0,0,5,IF:
0,118,0,0,5,Figure
1,118,0,0,5,46.
2,118,0,0,5,Fuel
3,118,0,0,5,Filter.
0,119,0,0,5,0054-36
0,120,0,0,5,ITEM
1,120,0,0,5,NO.
2,120,0,0,5,INTERVAL
0,121,0,0,5,ITEM
1,121,0,0,5,TO
2,121,0,0,5,BE
3,121,0,0,5,CHECKED
4,121,0,0,5,OR
5,121,0,0,5,SERVICED
6,121,0,0,5,PROCEDURE
0,122,0,0,5,EQUIPMENT
1,122,0,0,5,NOT
2,122,0,0,5,READY/
3,122,0,0,5,AVAILABLE
4,122,0,0,5,IF:
0,123,0,0,5,WARNING
0,124,0,0,5,0054-38
0,125,0,0,5,ITEM
1,125,0,0,5,NO.
2,125,0,0,5,INTERVAL
0,126,0,0,5,ITEM
1,126,0,0,5,TO
2,126,0,0,5,BE
3,126,0,0,5,CHECKED
4,126,0,0,5,OR
5,126,0,0,5,SERVICED
6,126,0,0,5,PROCEDURE
0,127,0,0,5,EQUIPMENT
1,127,0,0,5,NOT
2,127,0,0,5,READY/
3,127,0,0,5,AVAILABLE
4,127,0,0,5,IF:
0,128,0,0,5,WARNING
0,129,0,0,5,0054-40
0,130,0,0,5,ITEM
1,130,0,0,5,NO.
2,130,0,0,5,INTERVAL
0,131,0,0,5,ITEM
1,131,0,0,5,TO
2,131,0,0,5,BE
3,131,0,0,5,CHECKED
4,131,0,0,5,OR
5,131,0,0,5,SERVICED
6,131,0,0,5,PROCEDURE
0,132,0,0,5,EQUIPMENT
1,132,0,0,5,NOT
2,132,0,0,5,READY/
3,132,0,0,5,AVAILABLE
4,132,0,0,5,IF:
0,133,0,0,5,Before
1,133,0,0,5,Boat
2,133,0,0,5,Fuel
3,133,0,0,5,Cap
0,134,0,0,5,WARNING
0,135,0,0,5,0054-41
0,136,0,0,5,ITEM
1,136,0,0,5,NO.
2,136,0,0,5,INTERVAL
0,137,0,0,5,ITEM
1,137,0,0,5,TO
2,137,0,0,5,BE
3,137,0,0,5,CHECKED
4,137,0,0,5,OR
5,137,0,0,5,SERVICED
6,137,0,0,5,PROCEDURE
0,138,0,0,5,EQUIPMENT
1,138,0,0,5,NOT
2,138,0,0,5,READY/
3,138,0,0,5,AVAILABLE
4,138,0,0,5,IF:
0,139,0,0,5,Figure
1,139,0,0,5,49.
2,139,0,0,5,Fuel
3,139,0,0,5,Cap.
0,140,0,0,5,Before
1,140,0,0,5,Boat
2,140,0,0,5,Buoy
3,140,0,0,5,Light
4,140,0,0,5,And
5,140,0,0,5,Mounting
6,140,0,0,5,Bracket
0,141,0,0,5,Before
1,141,0,0,5,Boat
2,141,0,0,5,Scupper
3,141,0,0,5,Drain
4,141,0,0,5,Assemblies
0,142,0,0,5,Figure
1,142,0,0,5,52.
2,142,0,0,5,Scupper
3,142,0,0,5,Drain
4,142,0,0,5,Assembly.
0,143,0,0,5,Before
1,143,0,0,5,Boat
2,143,0,0,5,Hull
3,143,0,0,5,Anodes
0,144,0,0,5,NOTE
0,145,0,0,5,Figure
1,145,0,0,5,53.
2,145,0,0,5,Hull
3,145,0,0,5,Anode.
0,146,0,0,5,Before
1,146,0,0,5,Boat
2,146,0,0,5,Rear
3,146,0,0,5,Ladder
4,146,0,0,5,Assembly
0,147,0,0,5,Figure
1,147,0,0,5,54.
2,147,0,0,5,Rear
3,147,0,0,5,Ladder
4,147,0,0,5,Assembly.
0,148,0,0,5,Before
1,148,0,0,5,Boat
2,148,0,0,5,Stern
3,148,0,0,5,Plugs
0,149,0,0,5,Before
1,149,0,0,5,Engine
2,149,0,0,5,Propeller
0,150,0,0,5,WARNING
0,151,0,0,5,0054-47
0,152,0,0,5,ITEM
1,152,0,0,5,NO.
2,152,0,0,5,INTERVAL
0,153,0,0,5,ITEM
1,153,0,0,5,TO
2,153,0,0,5,BE
3,153,0,0,5,CHECKED
4,153,0,0,5,OR
5,153,0,0,5,SERVICED
6,153,0,0,5,PROCEDURE
0,154,0,0,5,EQUIPMENT
1,154,0,0,5,NOT
2,154,0,0,5,READY/
3,154,0,0,5,AVAILABLE
4,154,0,0,5,IF:
0,155,0,0,5,Figure
1,155,0,0,5,59.
2,155,0,0,5,Propeller.
0,156,0,0,5,NOTE
0,157,0,0,5,Before
1,157,0,0,5,Engine
2,157,0,0,5,Mounting
3,157,0,0,5,Hardware
0,158,0,0,5,NOTE
0,159,0,0,5,Figure
1,159,0,0,5,62.
2,159,0,0,5,Engine
3,159,0,0,5,Mounting
4,159,0,0,5,Hardware.
0,160,0,0,5,0054-50
0,161,0,0,5,ITEM
1,161,0,0,5,NO.
2,161,0,0,5,INTERVAL
0,162,0,0,5,ITEM
1,162,0,0,5,TO
2,162,0,0,5,BE
3,162,0,0,5,CHECKED
4,162,0,0,5,OR
5,162,0,0,5,SERVICED
6,162,0,0,5,PROCEDURE
0,163,0,0,5,EQUIPMENT
1,163,0,0,5,NOT
2,163,0,0,5,READY/
3,163,0,0,5,AVAILABLE
4,163,0,0,5,IF:
0,164,0,0,5,Figure
1,164,0,0,5,65.
2,164,0,0,5,Trailer
3,164,0,0,5,V-Bunk.
0,165,0,0,5,Figure
1,165,0,0,5,67.
2,165,0,0,5,Stern
3,165,0,0,5,Bilge
4,165,0,0,5,Discharge
5,165,0,0,5,Port.
0,166,0,0,5,WARNING
0,167,0,0,5,CAUTION
0,168,0,0,5,0054-56
0,169,0,0,5,ITEM
1,169,0,0,5,NO.
2,169,0,0,5,INTERVAL
0,170,0,0,5,ITEM
1,170,0,0,5,TO
2,170,0,0,5,BE
3,170,0,0,5,CHECKED
4,170,0,0,5,OR
5,170,0,0,5,SERVICED
6,170,0,0,5,PROCEDURE
0,171,0,0,5,EQUIPMENT
1,171,0,0,5,NOT
2,171,0,0,5,READY/
3,171,0,0,5,AVAILABLE
4,171,0,0,5,IF:
0,172,0,0,5,After
1,172,0,0,5,Engine
2,172,0,0,5,Flushing
0,173,0,0,5,WARNING
0,174,0,0,5,WARNING
0,175,0,0,5,CAUTION
0,176,0,0,5,WARNING
0,177,0,0,5,Uneven
1,177,0,0,5,wear
0,178,0,0,5,After
1,178,0,0,5,Boat
2,178,0,0,5,Bilge
3,178,0,0,5,Pumps
0,179,0,0,5,0054-60
0,180,0,0,5,ITEM
1,180,0,0,5,NO.
2,180,0,0,5,INTERVAL
0,181,0,0,5,ITEM
1,181,0,0,5,TO
2,181,0,0,5,BE
3,181,0,0,5,CHECKED
4,181,0,0,5,OR
5,181,0,0,5,SERVICED
6,181,0,0,5,PROCEDURE
0,182,0,0,5,EQUIPMENT
1,182,0,0,5,NOT
2,182,0,0,5,READY/
3,182,0,0,5,AVAILABLE
4,182,0,0,5,IF:
0,183,0,0,5,WARNING
0,184,0,0,5,After
1,184,0,0,5,Engine
2,184,0,0,5,Propeller
0,185,0,0,5,WARNING
0,186,0,0,5,0054-62
0,187,0,0,5,ITEM
1,187,0,0,5,NO.
2,187,0,0,5,INTERVAL
0,188,0,0,5,ITEM
1,188,0,0,5,TO
2,188,0,0,5,BE
3,188,0,0,5,CHECKED
4,188,0,0,5,OR
5,188,0,0,5,SERVICED
6,188,0,0,5,PROCEDURE
0,189,0,0,5,EQUIPMENT
1,189,0,0,5,NOT
2,189,0,0,5,READY/
3,189,0,0,5,AVAILABLE
4,189,0,0,5,IF:
0,190,0,0,5,Figure
1,190,0,0,5,77.
2,190,0,0,5,Propeller.
0,191,0,0,5,Monthly
1,191,0,0,5,Port
2,191,0,0,5,Engine
3,191,0,0,5,Anodes
0,192,0,0,5,NOTE
0,193,0,0,5,Figure
1,193,0,0,5,80.
2,193,0,0,5,Port
3,193,0,0,5,Engine
4,193,0,0,5,Anodes.
0,194,0,0,5,Monthly
1,194,0,0,5,Starboard
2,194,0,0,5,Engine
3,194,0,0,5,Anodes
0,195,0,0,5,NOTE
0,196,0,0,5,Quarterly
1,196,0,0,5,PFD
0,197,0,0,5,Figure
1,197,0,0,5,85.
2,197,0,0,5,Buoy
3,197,0,0,5,Light.
0,198,0,0,5,0054-67
0,199,0,0,5,ITEM
1,199,0,0,5,NO.
2,199,0,0,5,INTERVAL
0,200,0,0,5,ITEM
1,200,0,0,5,TO
2,200,0,0,5,BE
3,200,0,0,5,CHECKED
4,200,0,0,5,OR
5,200,0,0,5,SERVICED
6,200,0,0,5,PROCEDURE
0,201,0,0,5,EQUIPMENT
1,201,0,0,5,NOT
2,201,0,0,5,READY/
3,201,0,0,5,AVAILABLE
4,201,0,0,5,IF:
0,202,0,0,5,101
1,202,0,0,5,Annually
2,202,0,0,5,Boat
3,202,0,0,5,Marine
4,202,0,0,5,Battery
0,203,0,0,5,WARNING
0,204,0,0,5,0054-68
0,205,0,0,5,ITEM
1,205,0,0,5,NO.
2,205,0,0,5,INTERVAL
0,206,0,0,5,ITEM
1,206,0,0,5,TO
2,206,0,0,5,BE
3,206,0,0,5,CHECKED
4,206,0,0,5,OR
5,206,0,0,5,SERVICED
6,206,0,0,5,PROCEDURE
0,207,0,0,5,EQUIPMENT
1,207,0,0,5,NOT
2,207,0,0,5,READY/
3,207,0,0,5,AVAILABLE
4,207,0,0,5,IF:
0,208,0,0,5,CAUTION
0,209,0,0,5,NOTE
0,210,0,0,5,103
1,210,0,0,5,Annually
2,210,0,0,5,Forward
3,210,0,0,5,Bilge
4,210,0,0,5,Pump
0,211,0,0,5,0054-69
0,212,0,0,5,ITEM
1,212,0,0,5,NO.
2,212,0,0,5,INTERVAL
0,213,0,0,5,ITEM
1,213,0,0,5,TO
2,213,0,0,5,BE
3,213,0,0,5,CHECKED
4,213,0,0,5,OR
5,213,0,0,5,SERVICED
6,213,0,0,5,PROCEDURE
0,214,0,0,5,EQUIPMENT
1,214,0,0,5,NOT
2,214,0,0,5,READY/
3,214,0,0,5,AVAILABLE
4,214,0,0,5,IF:
0,215,0,0,5,0054-70
0,216,0,0,5,Table
1,216,0,0,5,2.
2,216,0,0,5,Lubricants.
0,217,0,0,5,COMPONENT
1,217,0,0,5,FLUID
2,217,0,0,5,APPROXIMATE
3,217,0,0,5,CAPACITY
4,217,0,0,5,INTERVAL
0,218,0,0,5,BRAKE
1,218,0,0,5,RESERVOIR
0,219,0,0,5,BRAKE
1,219,0,0,5,"FLUID,"
2,219,0,0,5,AUTOMOTIVE
0,220,0,0,5,0054-71
0,221,0,0,5,Table
1,221,0,0,5,3
2,221,0,0,5,.
3,221,0,0,5,Replacement
4,221,0,0,5,Parts.
0,222,0,0,5,ITEM
1,222,0,0,5,NO.
0,223,0,0,5,PART
1,223,0,0,5,NUMBER/
2,223,0,0,5,(CAGEC)
0,224,0,0,5,NATIONAL
1,224,0,0,5,STOCK
2,224,0,0,5,NUMBER
3,224,0,0,5,(NSN)
4,224,0,0,5,NOMENCLATURE
5,224,0,0,5,QTY
0,225,0,0,5,0100-397-071-10
1,225,0,0,5,(1EE70)
2,225,0,0,5,"COVER,DISPLAY"
3,225,0,0,5,1
0,226,0,0,5,0768400
1,226,0,0,5,(1UVT5)
2,226,0,0,5,"COVER,DISPLAY"
3,226,0,0,5,1
0,227,0,0,5,1019490
1,227,0,0,5,(75535)
2,227,0,0,5,4030-01–251–7677
3,227,0,0,5,SHACKLE
4,227,0,0,5,1
0,228,0,0,5,1250300
1,228,0,0,5,(344K9)
2,228,0,0,5,5342-01-322-4701
3,228,0,0,5,"CAP,FILLER"
4,228,0,0,5,OPENING
5,228,0,0,5,1
0,229,0,0,5,3313004000
1,229,0,0,5,(D6046)
2,229,0,0,5,6230-12-312-4633
3,229,0,0,5,SEARCHLIGHT
4,229,0,0,5,1
0,230,0,0,5,COU200K-2516
1,230,0,0,5,(0VSH3)
2,230,0,0,5,2540-01-619-0120
3,230,0,0,5,"COUPLER,DRAWBAR,BALL"
4,230,0,0,5,SOCKET
5,230,0,0,5,1
0,231,0,0,5,COU09557-95
1,231,0,0,5,(0VSH3)
2,231,0,0,5,2540-01-583-2840
3,231,0,0,5,"COUPLER,DRAWBAR,RING"
4,231,0,0,5,1
0,232,0,0,5,EE2–901
1,232,0,0,5,(0NM47)
2,232,0,0,5,3940-01–656–6524
3,232,0,0,5,"SLING,EYE"
4,232,0,0,5,1
0,233,0,0,5,HM-195B
1,233,0,0,5,(62526)
2,233,0,0,5,"MIC,COMMAND,REMOTE"
3,233,0,0,5,1
0,234,0,0,5,T-5813
1,234,0,0,5,(55HC0)
2,234,0,0,5,"HEADSET,WINDMUFF"
3,234,0,0,5,1
0,235,0,0,5,T-5901-BLK
1,235,0,0,5,(55HC0)
2,235,0,0,5,HEADSET
3,235,0,0,5,1
0,236,0,0,5,T-5905-17
1,236,0,0,5,(55HC0)
2,236,0,0,5,"HEADSET,CORD"
3,236,0,0,5,1
0,237,0,0,5,WS8M-STR-AFT-
1,237,0,0,5,SPARE
2,237,0,0,5,(0VSH3)
3,237,0,0,5,TIE
4,237,0,0,5,"DOWN,CARGO,VEHICLE"
5,237,0,0,5,1
0,238,0,0,5,WS8M-STR-FWD-
1,238,0,0,5,SPARE
2,238,0,0,5,(0VSH3)
3,238,0,0,5,TIE
4,238,0,0,5,"DOWN,CARGO,VEHICLE"
5,238,0,0,5,1
0,239,0,0,5,WSMIC321
1,239,0,0,5,(10402)
0,240,0,0,5,"MICROPHONE,SIREN"
1,240,0,0,5,1
0,241,0,0,5,END
1,241,0,0,5,OF
2,241,0,0,5,WORK
3,241,0,0,5,PACKAGE
0,242,0,0,5,0054-72
0,243,0,0,5,CHAPTER
1,243,0,0,5,5
0,244,0,0,5,OPERATOR
1,244,0,0,5,MAINTENANCE
0,245,0,0,5,FOR
0,246,0,0,5,RIGID
1,246,0,0,5,INFLATABLE
2,246,0,0,5,BOAT
3,246,0,0,5,(RIB)
0,247,0,0,5,TM
1,247,0,0,5,5-1940-328-10
0,0,0,0,6,INITIAL
1,0,0,0,6,SETUP:
0,1,0,0,6,Personnel
1,1,0,0,6,Required
2,1,0,0,6,Diver
3,1,0,0,6,12D
4,1,0,0,6,Assistant
0,2,0,0,6,References
1,2,0,0,6,WP
2,2,0,0,6,0004
0,3,0,0,6,WARNING
0,4,0,0,6,CAUTION
0,5,0,0,6,NOTE
0,6,0,0,6,END
1,6,0,0,6,OF
2,6,0,0,6,WORK
3,6,0,0,6,PACKAGE
0,7,0,0,6,0055-2
0,8,0,0,6,OPERATOR
1,8,0,0,6,MAINTENANCE
0,0,0,1,6,INITIAL
1,0,0,1,6,SETUP:
0,1,0,1,6,Materials/Parts
1,1,0,1,6,Brake
2,1,0,1,6,"Fluid,"
3,1,0,1,6,Automotive
4,1,0,1,6,(WP
5,1,0,1,6,"0063,"
6,1,0,1,6,Table
7,1,0,1,6,"1,"
8,1,0,1,6,Item
0,2,0,1,6,"Glove,"
1,2,0,1,6,Patient
2,2,0,1,6,Examining
3,2,0,1,6,(WP
4,2,0,1,6,"0063,"
5,2,0,1,6,Table
6,2,0,1,6,"1,"
7,2,0,1,6,Item
8,2,0,1,6,7)
0,3,0,1,6,Personnel
1,3,0,1,6,Required
2,3,0,1,6,Diver
3,3,0,1,6,12D
0,4,0,1,6,Filling
1,4,0,1,6,Brake
2,4,0,1,6,Fluid
0,5,0,1,6,WARNING
0,6,0,1,6,WARNING
0,7,0,1,6,NOTE
0,8,0,1,6,Filling
1,8,0,1,6,Brake
2,8,0,1,6,Fluid
3,8,0,1,6,-
4,8,0,1,6,Continued
0,9,0,1,6,END
1,9,0,1,6,OF
2,9,0,1,6,WORK
3,9,0,1,6,PACKAGE
0,10,0,1,6,0056-2
0,11,0,1,6,OPERATOR
1,11,0,1,6,MAINTENANCE
0,0,0,2,6,INITIAL
1,0,0,2,6,SETUP:
0,1,0,2,6,Materials/Parts
1,1,0,2,6,Lubricating
2,1,0,2,6,"Oil,"
3,1,0,2,6,Engine
4,1,0,2,6,(WP
5,1,0,2,6,"0063,"
6,1,0,2,6,Table
7,1,0,2,6,"1,"
8,1,0,2,6,Item
0,2,0,2,6,"Glove,"
1,2,0,2,6,Patient
2,2,0,2,6,Examining
3,2,0,2,6,(WP
4,2,0,2,6,"0063,"
5,2,0,2,6,Table
6,2,0,2,6,"1,"
7,2,0,2,6,Item
8,2,0,2,6,7)
0,3,0,2,6,Personnel
1,3,0,2,6,Required
2,3,0,2,6,Diver
3,3,0,2,6,12D
0,4,0,2,6,References
1,4,0,2,6,WP
2,4,0,2,6,0002
0,5,0,2,6,Filling
1,5,0,2,6,Oil
2,5,0,2,6,Reservoirs
0,6,0,2,6,WARNING
0,7,0,2,6,Filling
1,7,0,2,6,Oil
2,7,0,2,6,Reservoirs
3,7,0,2,6,-
4,7,0,2,6,Continued
0,8,0,2,6,END
1,8,0,2,6,OF
2,8,0,2,6,WORK
3,8,0,2,6,PACKAGE
0,9,0,2,6,0057-2
0,10,0,2,6,OPERATOR
1,10,0,2,6,MAINTENANCE
0,0,0,3,6,INITIAL
1,0,0,3,6,SETUP:
0,1,0,3,6,Materials/Parts
1,1,0,3,6,"Glove,"
2,1,0,3,6,Patient
3,1,0,3,6,Examining
4,1,0,3,6,(WP
5,1,0,3,6,"0063,"
6,1,0,3,6,Table
7,1,0,3,6,"1,"
8,1,0,3,6,Item
9,1,0,3,6,3)
10,1,0,3,6,"Rag,"
11,1,0,3,6,Wiping
12,1,0,3,6,(WP
13,1,0,3,6,"0063,"
14,1,0,3,6,Table
15,1,0,3,6,"1,"
16,1,0,3,6,Item
17,1,0,3,6,7)
0,2,0,3,6,Personnel
1,2,0,3,6,Required
2,2,0,3,6,Diver
3,2,0,3,6,12D
0,3,0,3,6,WARNING
0,4,0,3,6,END
1,4,0,3,6,OF
2,4,0,3,6,WORK
3,4,0,3,6,PACKAGE
0,5,0,3,6,0058-2
0,6,0,3,6,OPERATOR
1,6,0,3,6,MAINTENANCE
0,0,0,4,6,INITIAL
1,0,0,4,6,SETUP:
0,1,0,4,6,Personnel
1,1,0,4,6,Required
2,1,0,4,6,Diver
3,1,0,4,6,12D
0,2,0,4,6,Removal
0,3,0,4,6,Figure
1,3,0,4,6,1.
2,3,0,4,6,Bilge
3,3,0,4,6,Pump
4,3,0,4,6,Cover.
0,4,0,4,6,END
1,4,0,4,6,OF
2,4,0,4,6,TASK
0,5,0,4,6,Installation
0,6,0,4,6,END
1,6,0,4,6,OF
2,6,0,4,6,TASK
0,7,0,4,6,END
1,7,0,4,6,OF
2,7,0,4,6,WORK
3,7,0,4,6,PACKAGE
0,8,0,4,6,0059-1/blank
0,9,0,4,6,OPERATOR
1,9,0,4,6,MAINTENANCE
0,0,0,5,6,INITIAL
1,0,0,5,6,SETUP:
0,1,0,5,6,Materials/Parts
1,1,0,5,6,"Chock,"
2,1,0,5,6,Wheel
3,1,0,5,6,-Track
4,1,0,5,6,(WP
5,1,0,5,6,"0062,"
6,1,0,5,6,Table
7,1,0,5,6,"2,"
8,1,0,5,6,Item
0,2,0,5,6,"Wrench,"
1,2,0,5,6,Socket
2,2,0,5,6,(WP
3,2,0,5,6,"0062,"
4,2,0,5,6,Table
5,2,0,5,6,"2,"
6,2,0,5,6,Item
7,2,0,5,6,31)
8,2,0,5,6,"Jack,"
9,2,0,5,6,Dolly
10,2,0,5,6,"Type,"
11,2,0,5,6,Mechanical
12,2,0,5,6,(WP
13,2,0,5,6,"0062,"
14,2,0,5,6,Table
15,2,0,5,6,"2,"
16,2,0,5,6,Item
17,2,0,5,6,14)
18,2,0,5,6,"Tire,"
19,2,0,5,6,"Wheel,"
20,2,0,5,6,Assembly
21,2,0,5,6,(WP
22,2,0,5,6,"0062,"
23,2,0,5,6,Table
24,2,0,5,6,"2,"
25,2,0,5,6,Item
0,3,0,5,6,Personnel
1,3,0,5,6,Required
2,3,0,5,6,Diver
3,3,0,5,6,12D
4,3,0,5,6,Assistant
0,4,0,5,6,References
1,4,0,5,6,WP
2,4,0,5,6,0026
0,5,0,5,6,WARNING
0,6,0,5,6,WARNING
0,7,0,5,6,CAUTION
0,8,0,5,6,Removal
0,9,0,5,6,Figure
1,9,0,5,6,7.
2,9,0,5,6,Wheel
3,9,0,5,6,Assembly.
0,10,0,5,6,END
1,10,0,5,6,OF
2,10,0,5,6,TASK
0,11,0,5,6,Installation
0,12,0,5,6,Figure
1,12,0,5,6,11.
2,12,0,5,6,Bottle
3,12,0,5,6,Jack.
0,13,0,5,6,0060-10
0,14,0,5,6,Installation
1,14,0,5,6,-
2,14,0,5,6,Continued
0,15,0,5,6,CAUTION
0,16,0,5,6,NOTE
0,17,0,5,6,END
1,17,0,5,6,OF
2,17,0,5,6,TASK
0,18,0,5,6,END
1,18,0,5,6,OF
2,18,0,5,6,WORK
3,18,0,5,6,PACKAGE
0,19,0,5,6,0060-12
0,20,0,5,6,CHAPTER
1,20,0,5,6,6
0,0,0,0,7,FOR
0,1,0,0,7,RIGID
1,1,0,0,7,INFLATABLE
2,1,0,0,7,BOAT
3,1,0,0,7,(RIB)
0,2,0,0,7,TM
1,2,0,0,7,5-1940-328-10
0,3,0,0,7,OPERATOR
0,0,0,1,7,REFERENCES
0,1,0,1,7,NOTE
0,2,0,1,7,FORMS
0,3,0,1,7,DA
1,3,0,1,7,Form
2,3,0,1,7,2408-9
3,3,0,1,7,Equipment
4,3,0,1,7,Control
5,3,0,1,7,Record
0,4,0,1,7,DA
1,4,0,1,7,PAM
2,4,0,1,7,750-8
3,4,0,1,7,The
4,4,0,1,7,Army
5,4,0,1,7,Maintenance
