prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	nozzle is grounded to filler neck.	nozzle is grounded to filler neck. Do not overfill fuel tank. Keep fire extinguisher	10.0	0	-1	132	6	19.999999002693524	29.722888060290405	77.12417802000357	31.133478338068183	0	0	0.0	74	35	2	0	0	0		0	
	nearby.	nearby. Wear personal protective equipment such as gloves and eye protection	10.0	0	-1	133	6	19.999999002693524	31.17490826231061	77.30741812512765	32.58549854008839	0	0	0.0	74	35	2	0	0	0		0	
	and ensure adequate ventilation during refueling.	and ensure adequate ventilation during refueling.	10.0	0	-1	134	6	19.999999002693524	32.62692846433081	55.42291379442402	34.03751874210859	0	0	0.0	74	35	2	0	0	0		0	
•	Refer to local procedures and plans for preventing and responding to fuel spills or	Refer to local procedures and plans for preventing and responding to fuel spills or	10.0	1	1	135	6	15.302286584392872	34.710261797664145	78.8512984132455	36.120852075441924	0	0	0.7	75	35	2	0	0	0		0	
	leaks.	leaks. Use a drain pan or suitable container to capture any draining, leaking or	10.0	0	-1	136	6	19.999999002693524	36.162281999684346	76.49018530752144	37.572872277462125	0	0	0.0	75	35	2	0	0	0		0	
	spilled fuel.	spilled fuel. Immediately clean up spilled fuel. Keep cloths/rags away from open	10.0	0	-1	137	6	19.999999002693524	37.61430220170455	77.39565481547437	39.024892479482325	0	0	0.0	75	35	2	0	0	0		0	
	flame and/or ignition sources.	flame and/or ignition sources. Comply with local procedures and environmental	10.0	0	-1	138	6	19.999999002693524	39.06632240372475	77.02965829886642	40.476912681502526	0	0	0.0	75	35	2	0	0	0		0	
	regulations when disposing of unused fuel, soiled/cleanup materials (such as filters	regulations when disposing of unused fuel, soiled/cleanup materials (such as filters	10.0	0	-1	139	6	19.999999002693524	40.518342605744955	79.84801647709865	41.92893288352273	0	0	0.0	75	35	2	0	0	0		0	
	and rags), and drained, leaked or spilled fuel.	and rags), and drained, leaked or spilled fuel.	10.0	0	-1	140	6	19.999999002693524	41.970362807765156	52.69579419902727	43.380953085542934	0	0	0.0	75	35	2	0	0	0		0	
•	Failure to comply may result in injury to personnel and/or damage to the	Failure to comply may result in injury to personnel and/or damage to the	10.0	1	1	141	6	15.302286584392872	44.053696141098484	71.94630741293913	45.46428641887626	0	0	0.7	76	35	2	0	0	0		0	
	environment.	environment.	10.0	0	-1	142	6	19.999999002693524	45.50571634311869	29.444167193244486	46.91630662089647	0	0	0.0	76	35	2	0	0	0		0	
	WARNING	WARNING	12.0	1	-1	143	6	42.266012952218645	49.074585269195865	51.84999852398642	50.7672936025292	0	0	2.2	76	35	2	0	0	0		0	
	<img0016>	<img0016>	-1.0	-1	-1	144	6	44.11764705882353	51.7396021370936	50.0	56.28505668254814	0	1	1.0	76	35	2	0	0	0		0	
	Ensure engine is operated in well ventilated area.	Ensure engine is operated in well ventilated area. DO NOT idle engine without proper	10.0	0	-1	145	6	14.117646061517055	57.351676863853385	75.78266617519404	58.762267141631156	0	0	1.1	76	35	2	0	0	0		0	
	ventilation.	ventilation.	10.0	0	-1	146	6	14.117646061517055	58.803697065873585	21.92782732396344	60.214287343651364	0	0	0.0	76	35	2	0	0	0		0	
•	BE ALERT for exhaust poisoning symptoms.	BE ALERT for exhaust poisoning symptoms. They are: Headache, Dizziness,	10.0	1	1	147	6	15.302286584392872	60.887030399206914	75.84937600528492	62.29762067698469	0	0	0.7	77	35	2	0	0	0		0	
	Sleepiness, Loss of muscular control.	Sleepiness, Loss of muscular control.	10.0	0	-1	148	6	19.999999002693524	62.33905060122712	47.06181046230341	63.7496408790049	0	0	0.0	77	35	2	0	0	0		0	
•	If you see another person with exhaust poisoning symptoms:	If you see another person with exhaust poisoning symptoms:	10.0	1	1	149	6	15.302286584392872	64.42238393456046	63.86572145948223	65.83297421233823	0	0	0.7	78	35	2	0	0	0		0	
•	Remove person from area.	Remove person from area.	10.0	1	1	150	6	21.18463952556934	66.50571726789379	45.31507803723703	67.91630754567156	0	0	0.7	79	35	2	0	0	0		0	
•	Expose to fresh air.	Expose to fresh air.	10.0	1	1	151	6	21.18463952556934	68.58905060122711	39.958871579637716	69.9996408790049	0	0	0.7	80	35	2	0	0	0		0	
•	Keep person warm.	Keep person warm.	10.0	1	1	152	6	21.18463952556934	70.67238393456046	40.0487413593367	72.08297421233823	0	0	0.7	81	35	2	0	0	0		0	
•	DO NOT permit physical exercise.	DO NOT permit physical exercise.	10.0	1	1	153	6	21.18463952556934	72.75571726789379	50.578148536432806	74.16630754567156	0	0	0.7	82	35	2	0	0	0		0	
•	Administer Cardiopulmonary Resuscitation (CPR) if necessary.	Administer Cardiopulmonary Resuscitation (CPR) if necessary.	10.0	1	1	154	6	21.18463952556934	74.83905060122711	71.37225780611723	76.2496408790049	0	0	0.7	83	35	2	0	0	0		0	
•	Notify a medic.	Notify a medic.	10.0	1	1	155	6	21.18463952556934	76.92238393456046	36.68763154472401	78.33297421233823	0	0	0.7	84	35	2	0	0	0		0	
	TM 5-1940-328-10	TM 5-1940-328-10	10.0	1	-1	156	6	40.29215644387638	4.492210619377368	53.82343865687551	5.902800897155146	0	0	-73.8	84	35	2	0	0	0		0	
	d	d	10.0	1	-1	157	6	46.56045951095282	93.94927361998896	47.55856383080576	95.35986389776673	0	0	88.0	84	35	2	0	0	0		0	
	WARNING SUMMARY - Continued	WARNING SUMMARY - Continued	14.0	1	-1	158	7	28.569941994261896	8.72590806749132	65.54832328207976	10.700734456380209	0	0	-86.6	84	35	2	0	0	0		0	
	HAZARDOUS MATERIALS WARNING DESCRIPTIONS - Continued	HAZARDOUS MATERIALS WARNING DESCRIPTIONS - Continued	10.0	1	-1	159	7	5.882032500223396	14.277564154730904	56.987973075916564	15.688154432508682	0	0	3.6	84	35	2	0	0	0		0	
	WARNING	WARNING	12.0	1	-1	160	7	42.26667236487694	17.088857323232325	51.85065793664471	18.781565656565657	0	0	1.4	84	35	2	0	0	0		0	
	<img0017>	<img0017>	-1.0	-1	-1	161	7	40.72115649414062	19.753787493464923	46.604900677849265	24.300315163352273	0	1	1.0	84	35	2	0	0	0		0	
	<img0018>	<img0018>	-1.0	-1	-1	162	7	47.51284849239175	19.75486061789773	53.39520143356822	24.300315163352273	0	1	-4.5	84	35	2	0	0	0		0	
•	Lubricating Oil may be flammable.	Lubricating Oil may be flammable. Keep away from heat, open flame and/or other	10.0	1	1	163	7	15.30163952556934	25.3668274542298	78.84901577180352	26.777417732007578	0	0	1.1	85	35	2	0	0	0		0	
	ignition sources.	ignition sources. Prolonged contact with lubricating oil may cause a skin rash.	10.0	0	-1	164	7	19.999351943869996	26.81884765625	75.94023680204504	28.22943793402778	0	0	0.0	85	35	2	0	0	0		0	
	Wear personal protective eyewear, gloves and clothing.	Wear personal protective eyewear, gloves and clothing. Remove saturated	10.0	0	-1	165	7	19.999351943869996	28.270867858270204	73.94402816233917	29.681458136047983	0	0	0.0	85	35	2	0	0	0		0	
	clothing immediately and thoroughly wash skin that comes in contact with	clothing immediately and thoroughly wash skin that comes in contact with	10.0	0	-1	166	7	19.999351943869996	29.722888060290405	72.94402896018434	31.133478338068183	0	0	0.0	85	35	2	0	0	0		0	
	lubricating oil.	lubricating oil. If exposed, flush skin and/or eyes with water and seek medical	10.0	0	-1	167	7	19.999351943869996	31.17490826231061	75.6695379056245	32.58549854008839	0	0	0.0	85	35	2	0	0	0		0	
	attention.	attention.	10.0	0	-1	168	7	19.999351943869996	32.62692846433081	26.721297313814844	34.03751874210859	0	0	0.0	85	35	2	0	0	0		0	
•	Use a drain pan or suitable container to capture any draining, leaking or spilled	Use a drain pan or suitable container to capture any draining, leaking or spilled	10.0	1	1	169	7	15.30163952556934	34.710261797664145	76.85251791321998	36.120852075441924	0	0	0.7	86	35	2	0	0	0		0	
	fluid.	fluid. Refer to local procedures and plans for preventing and responding to fluid	10.0	0	-1	170	7	19.999351943869996	36.162281999684346	77.12702652037378	37.572872277462125	0	0	0.0	86	35	2	0	0	0		0	
	spills or leaks.	spills or leaks. Immediately clean up spilled oil. Keep cloths/rags away from open	10.0	0	-1	171	7	19.999351943869996	37.61430220170455	78.48160806653391	39.024892479482325	0	0	0.0	86	35	2	0	0	0		0	
	flame and/or ignition sources.	flame and/or ignition sources. Comply with local procedures and environmental	10.0	0	-1	172	7	19.999351943869996	39.06632240372475	77.02901124004289	40.476912681502526	0	0	0.0	86	35	2	0	0	0		0	
	regulations when disposing of lubricating oil, soiled/cleanup materials (such as	regulations when disposing of lubricating oil, soiled/cleanup materials (such as	10.0	0	-1	173	7	19.999351943869996	40.518342605744955	76.57612938336142	41.92893288352273	0	0	0.0	86	35	2	0	0	0		0	
	filters and rags), and drained, leaked or spilled fluids.	filters and rags), and drained, leaked or spilled fluids.	10.0	0	-1	174	7	19.999351943869996	41.970362807765156	58.232726246553305	43.380953085542934	0	0	0.0	86	35	2	0	0	0		0	
•	Failure to comply may result in injury to personnel and/or damage to the	Failure to comply may result in injury to personnel and/or damage to the	10.0	1	1	175	7	15.30163952556934	44.053696141098484	71.94565536758324	45.46428641887626	0	0	0.7	87	35	2	0	0	0		0	
	environment.	environment.	10.0	0	-1	176	7	19.999351943869996	45.50571634311869	29.44352013442095	46.91630662089647	0	0	0.0	87	35	1	0	0	0		0	
	TM 5-1940-328-10	TM 5-1940-328-10	10.0	1	-1	177	7	40.291511878319035	4.4920796095722855	53.82279159805198	5.902669887350063	0	0	-42.4	88	36	0	0	0	0		0	
	e/blank	e/blank	10.0	1	-1	178	7	44.24281519831239	93.94927361998896	49.873777096417996	95.35986389776673	0	0	88.0	88	36	0	0	0	0		0	
	Date of issue for the original manual is:	Date of issue for the original manual is:	10.0	0	-1	179	9	32.93562864774816	14.46695038766572	61.17880447846456	15.8775406654435	0	0	-80.9	89	36	0	0	0	0		0	
	Original	Original 01 June 2019	10.0	0	-1	180	9	5.881705882352941	17.053446143564553	24.02051408914803	18.464036421342332	0	0	1.2	90	36	0	0	0	0		0	
	TOTAL NUMBER OF PAGES FOR FRONT AND REAR MATTER IS 32 AND TOTAL NUMBER OF	TOTAL NUMBER OF PAGES FOR FRONT AND REAR MATTER IS 32 AND TOTAL NUMBER OF	10.0	1	-1	181	9	10.657850221721175	20.778193618312027	83.46148840571385	22.188783896089806	0	0	2.3	91	37	1	0	0	0		0	
	WORK PACKAGES IS 63, CONSISTING OF THE FOLLOWING:	WORK PACKAGES IS 63, CONSISTING OF THE FOLLOWING:	10.0	1	-1	182	9	23.228111709494996	22.23021382033223	70.89151738345078	23.640804098110006	0	0	0.0	91	37	1	0	0	0		0	
	Page/WP No.	Page/WP No. Change No.	10.0	1	-1	183	9	5.881705882352941	25.82869866881708	44.11671576765472	27.239288946594858	0	0	2.2	92	38	0	0	0	0		0	
	Front Cover	Front Cover 0	10.0	0	-1	184	9	5.881705882352941	28.543345133463543	36.655940828610085	29.95393541124132	0	0	1.3	93	39	1	0	0	0		0	
	Blank	Blank 0	10.0	0	-1	185	9	5.881705882352941	29.995365335483747	36.202216247957516	31.405955613261522	0	0	0.0	93	39	1	0	0	0		0	
	a-j/blank	a-j/blank 0	10.0	0	-1	186	9	5.881705882352941	31.447385537503948	36.202216247957516	32.857975815281726	0	0	0.0	93	39	1	0	0	0		0	
	i-xxxii/blank	i-xxxii/blank 0	10.0	0	-1	187	9	5.881705882352941	32.89940573952415	36.202216247957516	34.30999601730193	0	0	0.0	93	39	1	0	0	0		0	
	Chapter 1 Title Page	Chapter 1 Title Page 0	10.0	0	-1	188	9	5.881705882352941	34.35142594154435	36.655940828610085	35.76201621932213	0	0	0.0	93	39	1	0	0	0		0	
	Blank	Blank 0	10.0	0	-1	189	9	5.881705882352941	35.80344614356456	36.202216247957516	37.214036421342335	0	0	0.0	93	39	1	0	0	0		0	
	WP 0001 (8 pages)	WP 0001 (8 pages) 0	10.0	0	-1	190	9	5.881705882352941	37.25546634558476	36.655940828610085	38.666056623362536	0	0	0.0	93	39	1	0	0	0		0	
	WP 0002 (8 pages)	WP 0002 (8 pages) 0	10.0	0	-1	191	9	5.881705882352941	38.70748654760496	36.655940828610085	40.11807682538274	0	0	0.0	93	39	1	0	0	0		0	
	WP 0003 (2 pages)	WP 0003 (2 pages) 0	10.0	0	-1	192	9	5.881705882352941	40.15950674962516	36.655940828610085	41.57009702740294	0	0	0.0	93	39	1	0	0	0		0	
	Chapter 2 Title Page	Chapter 2 Title Page 0	10.0	0	-1	193	9	5.881705882352941	41.61152695164536	36.655940828610085	43.02211722942314	0	0	0.0	93	39	1	0	0	0		0	
	Blank	Blank 0	10.0	0	-1	194	9	5.881705882352941	43.06354715366557	36.202216247957516	44.474137431443346	0	0	0.0	93	39	1	0	0	0		0	
	WP 0004 (18 pages)	WP 0004 (18 pages) 0	10.0	0	-1	195	9	5.881705882352941	44.51556735568577	36.655940828610085	45.926157633463546	0	0	0.0	93	39	1	0	0	0		0	
	WP 0005 (8 pages)	WP 0005 (8 pages) 0	10.0	0	-1	196	9	5.881705882352941	45.96758755770597	36.655940828610085	47.37817783548375	0	0	0.0	93	39	1	0	0	0		0	
	WP 0006 (8 pages)	WP 0006 (8 pages) 0	10.0	0	-1	197	9	5.881705882352941	47.41960775972617	36.655940828610085	48.83019803750395	0	0	0.0	93	39	1	0	0	0		0	
	WP 0007 (4 pages)	WP 0007 (4 pages) 0	10.0	0	-1	198	9	5.881705882352941	48.87162796174637	36.655940828610085	50.28221823952415	0	0	0.0	93	39	1	0	0	0		0	
	WP 0008 (8 pages)	WP 0008 (8 pages) 0	10.0	0	-1	199	9	5.881705882352941	50.32364816376658	36.655940828610085	51.734238441544356	0	0	0.0	93	39	1	0	0	0		0	
	WP 0009 (2 pages)	WP 0009 (2 pages) 0	10.0	0	-1	200	9	5.881705882352941	51.77566836578678	36.655940828610085	53.18625864356456	0	0	0.0	93	39	1	0	0	0		0	
	WP 0010 (4 pages)	WP 0010 (4 pages) 0	10.0	0	-1	201	9	5.881705882352941	53.22768856780698	36.655940828610085	54.63827884558476	0	0	0.0	93	39	1	0	0	0		0	
	WP 0011 (4 pages)	WP 0011 (4 pages) 0	10.0	0	-1	202	9	5.881705882352941	54.67970876982718	36.655940828610085	56.09029904760496	0	0	0.0	93	39	1	0	0	0		0	
	WP 0012 (4 pages)	WP 0012 (4 pages) 0	10.0	0	-1	203	9	5.881705882352941	56.13172897184738	36.655940828610085	57.54231924962516	0	0	0.0	93	39	1	0	0	0		0	
	WP 0013 (2 pages)	WP 0013 (2 pages) 0	10.0	0	-1	204	9	5.881705882352941	57.58374917386759	36.655940828610085	58.99433945164537	0	0	0.0	93	39	1	0	0	0		0	
	WP 0014 (20 pages)	WP 0014 (20 pages) 0	10.0	0	-1	205	9	5.881705882352941	59.03576937588779	36.655940828610085	60.44635965366557	0	0	0.0	93	39	1	0	0	0		0	
	WP 0015 (6 pages)	WP 0015 (6 pages) 0	10.0	0	-1	206	9	5.881705882352941	60.48778957790799	36.655940828610085	61.89837985568577	0	0	0.0	93	39	1	0	0	0		0	
	WP 0016 (22 pages)	WP 0016 (22 pages) 0	10.0	0	-1	207	9	5.881705882352941	61.93980977992819	36.655940828610085	63.35040005770597	0	0	0.0	93	39	1	0	0	0		0	
	WP 0017 (6 pages)	WP 0017 (6 pages) 0	10.0	0	-1	208	9	5.881705882352941	63.3918299819484	36.655940828610085	64.80242025972618	0	0	0.0	93	39	1	0	0	0		0	
	WP 0018 (14 pages)	WP 0018 (14 pages) 0	10.0	0	-1	209	9	5.881705882352941	64.8438501839686	36.655940828610085	66.25444046174637	0	0	0.0	93	39	1	0	0	0		0	
	WP 0019 (10 pages)	WP 0019 (10 pages) 0	10.0	0	-1	210	9	5.881705882352941	66.29587038598879	36.655940828610085	67.70646066376658	0	0	0.0	93	39	1	0	0	0		0	
	WP 0020 (6 pages)	WP 0020 (6 pages) 0	10.0	0	-1	211	9	5.881705882352941	67.747890588009	36.655940828610085	69.15848086578679	0	0	0.0	93	39	1	0	0	0		0	
	WP 0021 (8 pages)	WP 0021 (8 pages) 0	10.0	0	-1	212	9	5.881705882352941	69.19991079002921	36.655940828610085	70.61050106780698	0	0	0.0	93	39	1	0	0	0		0	
	WP 0022 (10 pages)	WP 0022 (10 pages) 0	10.0	0	-1	213	9	5.881705882352941	70.6519309920494	36.655940828610085	72.06252126982719	0	0	0.0	93	39	1	0	0	0		0	
	WP 0023 (4 pages)	WP 0023 (4 pages) 0	10.0	0	-1	214	9	5.881705882352941	72.10395119406961	36.655940828610085	73.51454147184738	0	0	0.0	93	39	1	0	0	0		0	
	WP 0024 (12 pages)	WP 0024 (12 pages) 0	10.0	0	-1	215	9	5.881705882352941	73.5559713960898	36.655940828610085	74.96656167386759	0	0	0.0	93	39	1	0	0	0		0	
	WP 0025 (4 pages)	WP 0025 (4 pages) 0	10.0	0	-1	216	9	5.881705882352941	75.00799159811001	36.655940828610085	76.4185818758878	0	0	0.0	93	39	1	0	0	0		0	
	WP 0026 (10 pages)	WP 0026 (10 pages) 0	10.0	0	-1	217	9	5.881705882352941	76.46001180013022	36.655940828610085	77.87060207790799	0	0	0.0	93	39	1	0	0	0		0	
	WP 0027 (2 pages)	WP 0027 (2 pages) 0	10.0	0	-1	218	9	5.881705882352941	77.91203200215041	36.655940828610085	79.3226222799282	0	0	0.0	93	39	1	0	0	0		0	
	WP 0028 (10 pages)	WP 0028 (10 pages) 0	10.0	0	-1	219	9	5.881705882352941	79.36405220417062	36.655940828610085	80.77464248194839	0	0	0.0	93	39	1	0	0	0		0	
	WP 0029 (2 pages)	WP 0029 (2 pages) 0	10.0	0	-1	220	9	5.881705882352941	80.81607240619081	36.655940828610085	82.2266626839686	0	0	0.0	93	39	1	0	0	0		0	
	WP 0030 (2 pages)	WP 0030 (2 pages) 0	10.0	0	-1	221	9	5.881705882352941	82.26809260821102	36.655940828610085	83.6786828859888	0	0	0.0	93	39	1	0	0	0		0	
	WP 0031 (4 pages)	WP 0031 (4 pages) 0	10.0	0	-1	222	9	5.881705882352941	83.72011281023123	36.655940828610085	85.130703088009	0	0	0.0	93	39	1	0	0	0		0	
	WP 0032 (2 pages)	WP 0032 (2 pages) 0	10.0	0	-1	223	9	5.881705882352941	85.17213301225142	36.655940828610085	86.58272329002921	0	0	0.0	93	39	1	0	0	0		0	
	WP 0033 (2 pages)	WP 0033 (2 pages) 0	10.0	0	-1	224	9	5.881705882352941	86.62415321427163	36.655940828610085	88.0347434920494	0	0	0.0	93	39	1	0	0	0		0	
	WP 0034 (2 pages)	WP 0034 (2 pages) 0	10.0	0	-1	225	9	5.881705882352941	88.07617341629184	36.655940828610085	89.48676369406961	0	0	0.0	93	39	1	0	0	0		0	
	Page/WP No.	Page/WP No. Change No.	10.0	1	-1	226	9	49.99935294117647	25.82869866881708	88.23435783994589	27.239288946594858	0	0	-63.7	94	40	0	0	0	0		0	
	WP 0035 (2 pages)	WP 0035 (2 pages) 0	10.0	0	-1	227	9	49.99935294117647	28.543345133463543	80.77358788743362	29.95393541124132	0	0	1.3	95	41	1	0	0	0		0	
	WP 0036 (2 pages)	WP 0036 (2 pages) 0	10.0	0	-1	228	9	49.99935294117647	29.995365335483747	80.77358788743362	31.405955613261522	0	0	0.0	95	41	1	0	0	0		0	
	WP 0037 (4 pages)	WP 0037 (4 pages) 0	10.0	0	-1	229	9	49.99935294117647	31.447385537503948	80.77358788743362	32.857975815281726	0	0	0.0	95	41	1	0	0	0		0	
	WP 0038 (2 pages)	WP 0038 (2 pages) 0	10.0	0	-1	230	9	49.99935294117647	32.89940573952415	80.77358788743362	34.30999601730193	0	0	0.0	95	41	1	0	0	0		0	
	WP 0039 (8 pages)	WP 0039 (8 pages) 0	10.0	0	-1	231	9	49.99935294117647	34.35142594154435	80.77358788743362	35.76201621932213	0	0	0.0	95	41	1	0	0	0		0	
	Chapter 3 Title Page	Chapter 3 Title Page 0	10.0	0	-1	232	9	49.99935294117647	35.80344614356456	80.77358788743362	37.214036421342335	0	0	0.0	95	41	1	0	0	0		0	
