PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
60217,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71530,System Tanks,/-1(*)/01(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | System Tanks
60210,Tank Connection Points,71502,Tank Connection Points,/-1(*)/01(*)/08(*)/01(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Connection Points
60210,HIGH MOBILITY DECONTAMINATION SYSTEM,71502,Tank Connection Points,/-1(*)/01(*)/08(*)/01(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Connection Points
60210,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71502,Tank Connection Points,/-1(*)/01(*)/08(*)/01(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Connection Points
60219,"The Tank Selector Valve assembly designates from which tank the HMDS will draw water or decontaminant solution. It connects to the Power Unit via the Fluid Input port. If desired, the operator can have decontaminant mixed in one tank and rinse water in the other tank. Fluid cannot be drawn from both tanks at the same time.  The Tank Selector Valve is stored in the De-Icer kit box.",71534,Tank Selector Valve Assembly,/-1(*)/01(*)/08(*)/03(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Selector Valve Assembly
60219,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71534,Tank Selector Valve Assembly,/-1(*)/01(*)/08(*)/03(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Selector Valve Assembly
60220,Tank Hopper/Blender,71535,Tank Hopper/Blender,/-1(*)/01(*)/08(*)/04(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Hopper/Blender
60220,HIGH MOBILITY DECONTAMINATION SYSTEM,71535,Tank Hopper/Blender,/-1(*)/01(*)/08(*)/04(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Hopper/Blender
60220,"The stainless steel Hopper/Blender is used to aid in mixing powdered, liquid, and granular decontaminant materials into a tank. It has a 16"" diameter and the funnel section is 22"" deep. It has a plastic lid, which is attached by a lanyard, and a removable stainless steel screen. The screen has a handle on top and several 1"" diameter holes across its surface. The holes assist with breaking up clumps of powdered or granular decontaminant that could clog the 1.5"" diameter funnel output spout.  The Hopper/Blender is primarily fed by a 1.5"" EZLink camlock fitting on the White Banded Hopper Hose. Alternatively, it can be fed by the Red Banded Discharge Hoses, or any other 1.5"" diameter hose in the HMDS hose kit. The Hopper/Blender is located next to the Agitator and has two (2) 1/2"" stainless steel bars in the funnel section. These bars support the removable screen and help prevent objects from accidentally falling into the tank. If there are ?clumps? of decontaminant on the bars or screen, use a disposable dipstick made of wood or plastic (supplied by the unit) to break them down to a size which will allow the clumps to feed through the screen.  WARNING! DO NOT use a hammer, metal objects, or excessive force that could cause damage to the Hopper.  If ?clumps? are not easily breakable, simply remove them from the Hopper. WARNING! Avoid sticking fingers or gloved hands into the screen holes, as this may result in serious cuts.",71535,Tank Hopper/Blender,/-1(*)/01(*)/08(*)/04(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Hopper/Blender
60239,Hatches,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60220,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71535,Tank Hopper/Blender,/-1(*)/01(*)/08(*)/04(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Hopper/Blender
60221,Tank Level Inspection Port/Dipstick,71536,Tank Level Inspection Port/Dipstick,/-1(*)/01(*)/08(*)/05(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Level Inspection Port/Dipstick
60221,"The Tank Level Inspection Port is a capped, 2"" diameter port located next to the Hopper/Blender. The plastic cap is secured with a metal ?dog tag chain? lanyard. This port contains a measuring tape which is marked in 100 gallon increments on its back side. This enables visual measurement of the amount of liquid in the tank. 1"" of tape represents approximately 20 gallons of liquid.  To measure the fluid level, gently pull upwards on the tape until a ?catch? is felt. Then, read the measurement.  To secure the tape, gently push it back down into the tube and re-cap the port.  The tape may also be left out of the port to watch the tank level rise or fall.",71536,Tank Level Inspection Port/Dipstick,/-1(*)/01(*)/08(*)/05(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Level Inspection Port/Dipstick
60221,HIGH MOBILITY DECONTAMINATION SYSTEM,71536,Tank Level Inspection Port/Dipstick,/-1(*)/01(*)/08(*)/05(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Level Inspection Port/Dipstick
60221,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71536,Tank Level Inspection Port/Dipstick,/-1(*)/01(*)/08(*)/05(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Level Inspection Port/Dipstick
60222,Tank Agitator,71537,Tank Agitator,/-1(*)/01(*)/08(*)/06(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Agitator
60222,HIGH MOBILITY DECONTAMINATION SYSTEM,71537,Tank Agitator,/-1(*)/01(*)/08(*)/06(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Agitator
60225,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71541,Hose Kit,/-1(*)/01(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | System Overview | Hose Kit | Hose Kit
60251,Hoses,71581,Hoses,/-1(*)/01(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | System Overview | Hoses | Hoses
60251,HIGH MOBILITY DECONTAMINATION SYSTEM,71581,Hoses,/-1(*)/01(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | System Overview | Hoses | Hoses
60222,"The Agitator mixes tank contents and keeps concentrated decontaminant solutions mixed while the system is running. It is important to keep the tanks agitated, especially when they contain concentrated bleach solutions or slurries. The Agitator input is a 1"" diameter, right-angled fitting, which is fed by the Yellow Banded Agitator hoses. It is located on top of the tank, next to the Hopper/Blender. Please be aware that the Agitator cannot be used while drafting or discharging a tank via Discharge Port #1.",71537,Tank Agitator,/-1(*)/01(*)/08(*)/06(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Agitator
60222,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71537,Tank Agitator,/-1(*)/01(*)/08(*)/06(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Agitator
60223,Tank Storage Basket and Cargo Net,71538,Tank Storage Basket and Cargo Net,/-1(*)/01(*)/08(*)/07(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Storage Basket and Cargo Net
60223,HIGH MOBILITY DECONTAMINATION SYSTEM,71538,Tank Storage Basket and Cargo Net,/-1(*)/01(*)/08(*)/07(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Storage Basket and Cargo Net
60223,"The Storage Basket is a 60"" x 34"" basket installed on the top of each tank and includes a cargo net used to secure and store hoses. Open air storage is recommended over a closed box or trunk, as it allows hoses to drain and dry out, minimizing deterioration and mold growth. The net has multiple straps and quick release buckles to hold the hoses in place.",71538,Tank Storage Basket and Cargo Net,/-1(*)/01(*)/08(*)/07(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Storage Basket and Cargo Net
60223,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71538,Tank Storage Basket and Cargo Net,/-1(*)/01(*)/08(*)/07(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Tank Storage Basket and Cargo Net
60224,Moving and Securing Tanks,71539,Moving and Securing Tanks,/-1(*)/01(*)/08(*)/08(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Moving and Securing Tanks
60224,HIGH MOBILITY DECONTAMINATION SYSTEM,71539,Moving and Securing Tanks,/-1(*)/01(*)/08(*)/08(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Moving and Securing Tanks
60457,The Power Unit should be reset.,71909,Question 4 of 5,/-1(*)/05(*)/09(*)/03(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 4 of 5
60224,"The 750-gallon tanks must always be mounted on either a M1083 truck or M1095 trailer.  For truck-mounted tanks, the hose attachments must be pointed toward the rear of the truck. The tanks must always be mounted as far forward in the truck bed (touching the front wall) as possible. There are cutouts in the forward ends of the tank platform that incorporate room for the stanchion. For trailer-mounted tanks, the hose attachments may be oriented toward the rear or front of the trailer. The tank should be mounted over the axles and slightly forward of the center of gravity on the trailer. There are six (6) plastic guides welded to the top of the tank to indicate proper positioning of tie-down ratchet straps. Each ratchet strap is rated at 10,000 lbs. burst strength (working load limit, WLL ~3,333 lbs), and three (3) straps are required to hold the tank down to the bed of the truck or trailer. The tank must be mounted with the front (notched) portion of the lip butted up against the front wall of the truck bed to reduce shift.",71539,Moving and Securing Tanks,/-1(*)/01(*)/08(*)/08(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Moving and Securing Tanks
60224,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71539,Moving and Securing Tanks,/-1(*)/01(*)/08(*)/08(*),High Mobility Decontamination System (HMDS) | System Overview | System Tanks | Moving and Securing Tanks
60225,Hose Kit,71541,Hose Kit,/-1(*)/01(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | System Overview | Hose Kit | Hose Kit
