PageID,TextDisplayValue
60462,"If the quality of the winterization procedure completed (Phase #1 or #2) is uncertain, repeat the outlined procedures."
59951,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60450,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60243,The PLC?s indicator display and Fault Icons can be used to help troubleshoot issues with the HMDS. There is no Fault Icon for ?Compressor Overspeed?.
60219,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,Use the PLC to Turn Off the Power Unit
60470,Turn the Pump Control Valve On
60327,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,Set Selector Valve 2 to the Off Setting
60464,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60258,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60451,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,Reattach all Dust Caps Except the Draft Inlet and Outlet Ports
60267,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60464,"If the Monitor is not responding, what is the first thing that should be checked?"
60470,Run System for 10-15 Seconds then Turn Pump Control Valve Off
60391,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60251,Hoses
60470,Use the PLC to Turn Off the Power Unit
59954,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60125,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60287,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60386,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60251,The following table provides an overview of the 15 hoses supplied with the system. Click the image icon in each row to display a picture of the hose.
60457,The slurry should be drained.
60459,To prevent the pump housing from cracking.
60459,"While storing the HMDS in environments with low temperatures, it is possible that the Power Unit?s pump may crack if residual water freezes within the pump housing."
60460,The Fill-up Phase and the Restricted Volume (RV) Antifreeze Phase
60336,"Ensure the Air Control valve and Pump Control valve are in the full OFF position.Connect the Red (single or double) Banded hose to the Line 1 Discharge port on the front of the Power Unit.Connect the other end of the hose to the D-Bale gun and ensure the handle is in the CLOSED position.Start the Power Unit.Turn Selector Valve 1 to the Line 1 setting.SLOWLY turn the Pump Control valve to the full ON position.Line 1 will be fully charged and ready for operation. WARNING! Ensure nozzle(s) are pointed in a safe direction before operation! Failure to do so may result in significant injury. When the mission is completed, SLOWLY turn the Pump Control valve to the full OFF position.Ensure that the D-Bale at the end of the Red Banded Discharge hose is in the OPEN position and drain all fluids from the hose.Turn Selector Valve 1 to the OFF position.Turn off the Power Unit. NOTE:Both Discharge hoses can be used simultaneously."
60390,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,"Remove Blue Banded Hose from Power Unit, Replace Dust Caps"
60464,CORRECT
60333,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60118,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60381,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60333,"When the Mission is completed, SLOWLY turn the Pump Control valve to the full OFF position.Set Selector Valve 2 to the OFF position.Shutdown the Power Unit."
60293,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60473,"Filling the Truck Tank from the Trailer Tank: Ensure the Air Control, Pump Control, and both Selector Valves are in the Off positionStart the Power UnitTurn Selector 2 to the Monitor settingSlowly turn the Pump Control valve onMonitor the fluid level with the tank level indicatorWhen the fluid level is sufficient for the slurry batch size, turn off the Pump Control valveTurn the Tank Selector valve to the Truck position"
60122,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,HIGH MOBILITY DECONTAMINATION SYSTEM
60473,Configuration of the Tanks and Hoses
60400,Air Check Valve
60326,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
59950,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,AntiSet lb22115.5
59941,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60214,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60367,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60138,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60412,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Ensure that the Power Unit is Level
60256,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60215,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60459,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60113,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60120,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60261,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60218,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Open the Top Door of the Power Unit
60232,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60400,NPT Galvanized Iron Plug
60262,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60466,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60441,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Inspect the Engine Air Filter
60227,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60388,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60276,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60469,Preventive Maintenance Checks & Services for the HMDS (Part 2)
60275,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60372,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60335,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60469,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60469,Procedure
60467,Gallons of Water600300150
60258,Vertical Draft (Blue Band) and Horizontal Draft (Double Blue Band) Hoses
60127,Mixing with Water Drawn from a Natural Source or Blivet
60468,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,Phase 2: The RV Antifreeze Phase
60446,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60240,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60259,Hopper/Blender Hose (White Band)
60470,Procedure
60234,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60344,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60260,Monitor Hose (Purple Band)
60349,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,Turn the Pump Control Valve On
60275,Power Unit Hose Connection Color Code
60461,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60334,"When the Mission is completed, SLOWLY turn the Pump Control valve to the full OFF position.Set Selector Valve 2 to the OFF position.Shutdown the Power Unit."
60384,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60473,HIGH MOBILITY DECONTAMINATION SYSTEM
60379,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60229,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60442,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60276,"The 8' long Spray Bars are designed to be universally fit-enabled by an adjustable slide bracket mechanism. This allows for up to 2? of lateral adjustability during installation. This mechanism also allows for interchangeability between the Front Spray Bar (FSB) mounts on the M1083 variants. The spray bars are held in place with the clevis pins on the shackle mounts. The spray bars themselves are designed with four (4) ?"", 80-degree fan spray tips. Each tip produces ~60 psi of pressure. The FSB also has attachable ?wings? or outriggers to extend the spraying pattern wider (up to 32' wide) using a total of 8 fan spray tips/nozzles. The Rear Spray Bar (RSB) is also a universal fit. It can be mounted on the rear of the M1083 FMTV style trucks and the M1095 series trailers.  WARNING! NEVER stand on the spray bars. Doing so may cause injury and/or system damage."
60124,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60278,"To install the Monitor/StanchionRemove the selected davit pocket cover by removing the pin and then pull the cover down through the davit pocket. It is attached with a wire lanyard to the truck to prevent loss.Insert the Monitor/Stanchion into the davit pocket.Reinsert the pin to secure the Monitor/Stanchion. The Stanchion can be mounted in any one of the four (4) davit pockets on the M1083 truck bed. It can be placed in the davit in any position desired. Ensure that the pin for the davit pocket is used for the Stanchion. Position the Monitor?s tank input to point towards the Power Unit to avoid kinks in the hose. The ?halo? on the top of the Stanchion serves to protect and act as a lifting handle for the Monitor. The Monitor can be operated either manually or by the wired Remote-Control Box. It can be operated while dismounted or from inside the truck?s cab.  The Monitor Electrical Connector on the back of the Power Unit supplies power (12 VDC) to the Monitor and its controller. It also establishes the connection to turn the water flow on/off while the system is in ""Remote Monitor"" mode."
60119,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60280,HIGH MOBILITY DECONTAMINATION SYSTEM
60453,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60281,HIGH MOBILITY DECONTAMINATION SYSTEM
60295,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60473,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60362,HIGH MOBILITY DECONTAMINATION SYSTEM
60345,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60367,Possible CausesPossible indicator failure; Malfunction  Low engine oil; Loose wire/bad ground; Oil filter clogged
60372,Possible CausesLoose alternator belt or wiring
60383,Problems and Corrective Actions
60328,"Draft Fill:Turn the Air Control valve and Pump Control valve to the OFF position.Attach the Filter Basket to one end of a Blue Banded hose.Connect the Blue Banded hose to the Draft Input port on the front of the Power Unit.Connect the White Banded hose to the Draft Output port on the back of the Power Unit. Connect the other end of the White Banded hose to the Hopper/Blender Input port on the holding tank.Start the Power Unit.Set Selector 1 to DRAFT and Selector 2 to OFF.SLOWLY turn the Pump Control valve to the full ON position.Fill the tank.Once the tank is filled, SLOWLY turn the Pump Control valve to the full OFF position.Set Selector 1 to OFF.Turn the Power Unit off."
60400,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60333,"Ensure the Air Control valve and Pump Control valve are in the OFF position.Connect the Front Spray Bar (FSB) to the front bumper of the truck.Route the Green Banded hose over the top of the truck cab and connect it to the FSB. Secure the hose to the truck using the supplied magnets on top of the cab and near the windshield.Connect the other end of the Green Banded hose to the FSB output port on the back of the Power Unit.Start the Power Unit.Turn Selector Valve 1 to the Front Spray Bar setting.SLOWLY turn the Pump Control valve and Air Control valve to the full ON position. NOTE:Under most circumstances, the Front and Rear Spray Bars can be used simultaneously. The only scenario where this cannot be done is when a solution is being agitated. This is because Selector Valve 2 cannot be set to the ""Agitator"" and ""Rear Spray Bar"" functions simultaneously."
60467,50 lb Drums442211
60337,HIGH MOBILITY DECONTAMINATION SYSTEM
60392,Possible CausesWater tank empty or near empty  Dispensing straight water and air
60393,HIGH MOBILITY DECONTAMINATION SYSTEM
60074,Compressor High Temperature Switch Air PSI Gauge Engine Kill Compressor Temperature Gauge Engine Kill Oil Sending Unit & Oil Indicator LED Engine High Temperature Engine Under speed Engine Overspeed Emergency Stop Battery Under Voltage / Over Voltage
60234,"For comments or questions related to the HMDS system:Intelagard, Inc.Project Manager, VMDS3101 Industrial Lane, Suite CBroomfield, CO 80020 USATEL: 1-800-468-6090 (USA); 303-309-6309www.intelagard.comE-mail info@intelagard.com"
60273,Top View
60409,"Agitating Slurry in the TankAgitate slurry when the solution is not being dispersed or is only being dispersed from a single output source. Make sure the Agitator hose (Yellow Band) is connected to the Agitator port on the back of the Power Unit and that Selector Valve #1 is set to the ""Agitator"" function.  Continue to agitate while dispensing the slurry. Once the slurry is dispensed (approx. 15-30 minutes for a standard batch), rinse and flush the tank immediately or immediately make another batch. NOTE:Agitation can be stopped to conduct your Mission when two dispersal sources are required, such as FSB/RSB operation, FSB or RSB /Monitor operation, two (2) D-Bales, or any combination of two (2) outputs."
60412,HIGH MOBILITY DECONTAMINATION SYSTEM
60439,HIGH MOBILITY DECONTAMINATION SYSTEM
60440,Water
60443,Checking the engine?s weight
60444,INCORRECT
60446,HIGH MOBILITY DECONTAMINATION SYSTEM
60449,Check the fuses in the battery box.
60451,There are two methods of filling the holding tanks: Draft Fill and Hydrant Fill.
60453,Monitor
60465,What should ALWAYS be done before servicing the engine?
60465,Clean the Power Unit frame
60468,Preventive Maintenance Checks & Services for the HMDS (Part 1)
60469,Battery Checks
60469,Fuel and Fuel Supply Fitting Checks
60123,Turn on the Pump Control Valve
60124,Turn On the Pump Control Valve
60470,Turn the Pump Control Valve Off
59952,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60212,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60220,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60225,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60259,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60264,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60228,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60231,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60439,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60271,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60409,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60457,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60242,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60358,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
