PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
52006,Course title and page name Current page location in course Left click the next or previous arrow to navigate to that page (when available).,59393,Course Navigation,/-1(*)/00(*)/01(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Introduction | Tutorial | Course Navigation
52585,Once the winch lock lever is disengaged,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52585,Question: 3 of 5,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52585,Once the lower gear case is submerged,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52585,CORRECT,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52585,Do not disconnect the winch cable from the boat until the boat floats free from the trailer. Failure to comply may result in damage to equipment.,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52585,INCORRECT,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52588,? tank: 25 gal. (95 L),60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,? tank: 82 gal. (310 L),60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,? tank: 161 gal. (609 L),60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,Question: 4 of 5,60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,Full tank: 240 gal. (908 L),60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,CORRECT,60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,82 gallons (310 L) is the max amount of fuel you should have in the fuel tank if you are towing with an LMTV. This is equivalent to half a tank of fuel.,60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52588,INCORRECT,60104,Question: 4 of 5,/-1(*)/11(*)/06(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 4 of 5
52589,"3 rails, 6 D-rings",60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,"4 rails, 8 D-rings",60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,"6 rails, 3 D-rings",60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,Question: 5 of 5,60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,"8 rails, 4 D-rings",60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,CORRECT,60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,The RIB is equipped with 4 T-track slide rail deck tie down systems and a total of 8 D-rings.,60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52589,INCORRECT,60105,Question: 5 of 5,/-1(*)/11(*)/06(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 5 of 5
52600,Throttle engines down and come to a stop,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52600,Turn fuel tank vent blower to ON position,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52600,Turn fuel tank vent blower to OFF position,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52600,Question: 1 of 6,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52600,Trim the engines,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52600,CORRECT,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52600,"Upon reaching speeds great enough to create a wake, turn the fuel tank vent blower to the OFF position.",60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52598,"Operation Underway Procedure The following steps will instruct you on how to properly get the RIB underway: WARNING:  Always use the emergency stop lanyard when operating the engines to prevent a runaway boat. Keep the emergency stop lanyard free from obstructions and entanglements. Failure to comply may result in damage to equipment or injury.Boat stability and steering torque can vary due to changing water conditions. During adverse conditions, reduce throttle and/or trim to maintain control. Failure to comply may result in ejecting or otherwise seriously injuring occupants.The operator must always announce sudden changes in throttle or steering to crew. Failure to comply may result in injury.   Perform casting off or weighing anchor as necessary.While maintaining control of the helm, slowly engage the port and starboard throttles to a safe operating speed.Using the Multi-Functional Display, maintain the plotted course.Upon reaching speeds great enough to create a wake, turn the fuel tank vent blower to the OFF position.Upon reaching your destination, gradually throttle down the engines and bring the boat to a standstill.Perform anchoring or mooring procedures as necessary.",60109,Operation Underway Procedure,/-1(*)/12(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Operation Underway Procedure | Operation Underway Procedure
52592,"Trimming Engines Procedure The following steps will instruct you on how to properly trim the engines: CAUTION: Do not over trim the outboard engines while underway. Over trimming will cause the propellers to exit the water. A rapid increase in the outboard engines RPMs is evidence of cavitation or propellers coming out of the water. If this occurs, immediately reduce throttles and trim down the engines. Failure to comply will result in damage to equipment.The trim of the boat is the relationship between the angle of the outboard engines and the transom. Trim dictates the way the boat performs over the water and gains the greatest power and efficiency of the outboard engines as it relates to the boat. Different sea states will influence the trim levels to achieve the best planning and maneuverability of the boat. When trimming the engines underway, trim both engines using only the trim control switch (Item 1).When operating in shallow waters, trim the engines UP and slow the speed.When accelerating, first ensure the engines are timed fully DOWN. Then, adjust the trim of the engines UP to achieve the best handling for the boat.If the bow is too low, the outboard engines are trimmed too far DOWN. Trim the engines UP to correct this situation.If the bow is too high, the outboard engines are trimmed too far UP. Trim the engines DOWN to correct this situation.",60110,Trimming Engines Procedure,/-1(*)/12(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Trimming Engines Procedure | Trimming Engines Procedure
52594,"Docking Procedure The following steps will instruct you on how to properly dock the RIB: CAUTION: In order to avoid collisions, maintain idle speeds while positioning the boat for docking. Failure to comply may result in damage to equipment. NOTE: Docking procedures as outlined may change due to different environmental factors. Adjustments to docking procedures will be dictated by dock arrangement, boat traffic, weather, and sea state. Place the throttle in the FORWARD IDLE position and approach the docking point at a 45? angle.Position the boat with the bow alongside the dock and place the throttle levers in the NEUTRAL position. NOTE: If mooring lines were removed during operation, they may need to be reattached to the forward and aft cleats.      3. Have an assistant pass the bow line to the dock, secure the line to a forward boat cleat, and then secure the line          to the dock.      4. Maneuver the stern of the boat towards the dock.     5. Have an assistant pass the stern line to the dock and secure line to aft boat cleat and the and secure the line to            the dock.     6. Turn the house battery to the OFF position.     7. Perform engine shutdown procedure.",60111,Docking Procedure,/-1(*)/12(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Docking Procedure | Docking Procedure
52593,Casting Off Procedure The following steps will instruct you on how to properly cast off: Perform starting procedures.Remove the stern line from the dock cleat and boat cleat.Maneuver the boat away from the dock and remove the bow line from the dock cleat and boat cleat.Stow the mooring lines.Get the boat underway.,60112,Casting Off Procedure,/-1(*)/12(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Casting Off Procedure | Casting Off Procedure
52600,INCORRECT,60117,Question 1 of 6,/-1(*)/12(*)/11(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 1 of 6
52601,Trim Engines DOWN,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52601,Trim Engines LEFT,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52601,Trim Engines UP,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52601,Question: 2 of 6,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52601,Trim Engines RIGHT,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52601,CORRECT,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52595,"Preparing to Anchor Procedure The following steps will instruct you on how to properly prepare to anchor a RIB: To begin, you must first understand the concept of Scope. Scope is the length of the anchor line relative to the distance from the boat cleat to the water bottom. As the scope increases, the horizontal pull on the anchor will also increase, burying the anchor deeper into the sea bottom. As the scope decreases, the horizontal pull will also decrease, causing the anchor to become vertical and possibly dislodged from the sea bottom. A 5-to-1 scope is recommended for proper anchoring. As an example, 5 ft. of anchor line would be required for every 1 ft of water depth. CAUTION: A scope of less than 5-to-1 will significantly decrease the anchor?s holding power. Failure to comply could result in damage to equipment.Ensure that the anchor chain is firmly fastened to the anchor line prior to dropping anchor. Failure to comply could result in loss of equipment. Have an assistant remove the anchor and anchor line from the bow compartment. WARNING: Never attach the anchor line to any rail, rail fitting, or other deck hardware. Failure to comply could result in damage to equipment or injury.      2. Attach the anchor line to the port or starboard mid-cleat.     3. Place the anchor and coil anchor line near bow to prevent knotting and fouling when dropping anchor.     4. Position the boat heading into the wind or current.     5. Approach the anchoring site at idle speed.     6. Turn the navigation lights switch to the ANCHOR position.     7. Once at the anchoring site, place the throttle levers in the NEUTRAL position.",60114,Preparing to Anchor Procedure,/-1(*)/12(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Preparing to Anchor Procedure | Preparing to Anchor Procedure
52601,"If the bow is too high, the outboard engines are trimmed too far UP. Trim the engines DOWN to correct this situation.",60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52601,INCORRECT,60118,Question 2 of 6,/-1(*)/12(*)/11(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 2 of 6
52602,Port,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52602,Bow,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52602,Starboard,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52602,Question: 3 of 6,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52602,Stern,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52596,"Dropping Anchor Procedure The following steps will instruct you on how to properly drop anchor: CAUTION: Do not throw the anchor overboard, as the anchor line could become fouled. Failure to comply may result in damage to equipment. From port or starboard bow, lower the anchor slowly into the water.Maintain tension on the anchor line while lowering, and continue to maintain tension after the anchor reaches the bottom.Using the Multi-Function Display, mark the anchor point and set the anchor watch alarm. WARNING: Ensure that the crew is not between the anchor line and the side of the boat. Failure to comply may result in injury.      4. Place the throttle levers in the REVERSE position and slowly maneuver the boat backward until the                                  predetermined scope is payed out.     5. Place the throttle levers in the NEUTRAL position. NOTE: Ensure that the anchor line is being secured to the same side of the boat as the anchor line attachment.      6. Secure the anchor line around the port or starboard bow cleat.     7. Stow the anchor line slack in the forward open bow compartment.     8. Engage the throttle levers slowly until the anchor is firmly set on the bottom.     9. Shutdown the engines.    10. While anchored, monitor the plotter every 30 minutes to ensure that the boat is not drifting and the anchor is               not dragging.    11. If the boat is drifting outside of the swing circle on the plotter or the  anchor alarm sounds, the anchor is                      dragging and needs to be reset. Repeat steps 1-9.",60115,Dropping Anchor Procedure,/-1(*)/12(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Dropping Anchor Procedure | Dropping Anchor Procedure
52597,"Weighing Anchor Procedure The following steps will instruct you on how to properly weigh anchor: Start the outboard engines.Place the throttle levers in the FORWARD position and slowly maneuver the boat forward over anchor while pulling in the anchor line slack.Once the boat is directly over the anchor and the anchor line is vertical, place the throttle levers in the NEUTRAL position. Remove the anchor line from the bow cleat and pull in the slack.Re-secure the anchor line to the bow cleat. CAUTION: Do not power the boat forward. Heavy loads could be placed on the anchor and supporting hardware. Failure to comply could result in damage to equipment.      5. Slowly maneuver the boat backwards to unseat the anchor.     6. Pull the remaining anchor line and anchor from the water.       7. Remove the anchor line from the bow cleat.     8. Remove the anchor line from the mid-cleat.     9. Stow the anchor line and anchor in the bow compartment.",60116,Weighing Anchor Procedure,/-1(*)/12(*)/09(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Weighing Anchor Procedure | Weighing Anchor Procedure
52602,CORRECT,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52602,Position boat with bow alongside dock.,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52602,INCORRECT,60119,Question 3 of 6,/-1(*)/12(*)/11(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 3 of 6
52605,Turn house battery off,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,Perform shutdown procedures,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,Place throttle in NEUTRAL,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,Question: 4 of 6,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,Secure line to aft boat cleat and dock,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,CORRECT,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,"After docking is complete, the final two steps are turning the HOUSE battery off and performing shutdown procedures.",60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52605,INCORRECT,60120,Question 4 of 6,/-1(*)/12(*)/11(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 4 of 6
52603,Mid and Bow cleat on opposite sides,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,Mid and Stern cleat on the same side,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,Mid and Stern cleat on opposite sides,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,Question: 5 of 6,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,Mid and Bow cleat on the same side,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,CORRECT,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,The anchor line should be attached and secured to the Mid and Bow cleat on the same side.,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52603,INCORRECT,60121,Question 5 of 6,/-1(*)/12(*)/11(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 5 of 6
52604,Every 20 minutes,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,Every 30 minutes,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,Every 40 minutes,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,Question: 6 of 6,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,Every 50 minutes,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,CORRECT,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,"While the boat is anchored, monitor the plotter every 30 minutes to ensure that the boat is not drifting and the anchor is not dragging.",60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52604,INCORRECT,60122,Question 6 of 6,/-1(*)/12(*)/11(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Basic Operations | Checks On Learning | Question 6 of 6
52609,"Lowering and Raising the Dive Platform Procedure The following steps will instruct you on how to properly lower and raise the dive platform: Open the port and starboard bow door turnbuckle fasteners (Item 1).Lower the dive platform until all weight is on the tension ropes (Item 1).Turn the dive ladder lock (Item 2) to the UNLOCKED position and extend the ladder (Item 3).Lower the dive ladder into the water.Pull the dive ladder (Item 3) up, and stow it.Raise the dive platform until it is closed.Turn the dive ladder lock (Item 2) to the LOCKED position.Latch and lock the port and starboard bow door turnbuckle fasteners.",60127,Lowering and Raising the Dock Platform Procedure,/-1(*)/13(*)/02(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Dive Platform | Lowering and Raising the Dock Platform Procedure
52611,"Towing Another Vessel Procedure The following steps will instruct you on how to properly tow another vessel: Wrap the tow line (Item 2) several times around the tow post (Item 4).Provide the end of the tow line to the disabled boat.Ensure that the tow line is between the engine guard posts (Item 3).While paying out the tow line, maneuver the boat forward to a safe distance from the disabled boat.Using the aft cleat (Item 1), make off the remainder of the tow line (Item 2).Get underway and proceed slowly.",60129,Towing Another Vessel Procedure,/-1(*)/13(*)/03(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Towing Another Vessel | Towing Another Vessel Procedure
52613,"Cabin Enclosure Assembly Installation Procedure The following steps will instruct you on how to properly install the cabin enclosure assembly: CAUTION: Please ensure that this process is completed with the help of an assistant.   Remove the panels from their bag (Item 1).Zip the windshield panel (Item 2) to the collar (Item 1), then snap the panel to the front of the cabin (Item 3).Zip the port panel (Item 2) to the collar (Item 1).Zip the port panel (Item 2) to the windshield panel (Item 4) and snap the port panel to the cabin (Item 3).Zip the starboard panel (Item 4) to the collar (Item 1).Zip the starboard panel (Item 4) to the windshield panel (Item 2) and snap the starboard panel to the cabin (Item 3).Zip the rear panel (Item 3) to the collar (Item 1).Zip the rear panel (Item 3) to the port side panel (Item 4) and starboard side panel (Item 2).",60131,Cabin Enclosure Assembly Installation Procedure,/-1(*)/13(*)/04(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Cabin Enclosure Assembly | Cabin Enclosure Assembly Installation Procedure
52614,"Cabin Enclosure Assembly Removal Procedure   The following steps will instruct you on how to properly remove the cabin enclosure assembly: CAUTION: Please ensure that this process is completed with the help of an assistant.   Unzip the rear panel (Item 3) from the starboard side panel (Item 2) and unsnap it from the cabin.Unzip the rear panel (Item 3) from the port side panel (Item 4) and unsnap it from the cabin.Unzip the rear panel (Item 3) from the collar (Item 1).Unzip the starboard panel (Item 4) from the windshield panel (Item 2) and unsnap the starboard panel from the cabin (Item 3).Unzip the starboard panel (Item 4) from the collar (Item 1).Unzip the port panel (Item 2) from the windshield panel (Item 4) and unsnap the port panel from the cabin (Item 3).Unzip the port panel (Item 2) from the collar (Item 1).Unzip the windshield panel (Item 2) from the collar (Item 1), then unsnap the panel from the front of the cabin (Item 3). CAUTION: Carefully roll panels as to not form creases in the windows. Failure to comply may result in damage to equipment.      9. Place the panels into their bag (Item 1) and securely stow.",60132,Cabin Enclosure Assembly Removal Procedure,/-1(*)/13(*)/04(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Cabin Enclosure Assembly | Cabin Enclosure Assembly Removal Procedure
52615,Once the platform is fully lowered and weight is on the tension ropes.,60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,Before the platform is lowered and there is no weight on the tension ropes.,60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,"While the platform is lowered, once there is some weight on the tension ropes.",60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,Question: 1 of 4,60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,Once there is weight on the tension ropes and the platform is almost fully lowered.,60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,CORRECT,60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,"Once the platform is fully lowered and weight is on the tension ropes, the ladder can be lowered.",60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52615,INCORRECT,60133,Question: 1 of 4,/-1(*)/13(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 1 of 4
52616,"3,815 lbs (1713 kg)",60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
52616,"4,788 lbs (2172 kg)",60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
52616,"4,842 lbs (2192 kg)",60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
52616,Question: 2 of 4,60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
52616,"8,004 lbs (3630.55 kg)",60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
52616,CORRECT,60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
52616,"The tow post is rated up to 4,788 lbs (2172 kg).",60134,Question: 2 of 4,/-1(*)/13(*)/08(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Advanced Operations | Checks On Learning | Question: 2 of 4
